embedding_id	sub-MIC002	sub-MIC003	sub-MIC005	sub-MIC008	sub-MIC009	sub-MIC010	sub-MIC012	sub-MIC013	sub-MIC014	sub-MIC015	sub-MIC016	sub-MIC017	sub-MIC018	sub-MIC019	sub-MIC020	sub-MIC021	sub-MIC022	sub-MIC023	sub-MIC024	sub-MIC025	sub-MIC026	sub-MIC027	sub-MIC028	sub-MIC029	sub-MIC031	sub-MIC032	sub-MIC033	sub-MIC034	sub-MIC035	sub-MIC036	sub-MIC037	sub-MIC038	sub-MIC039	sub-MIC040	sub-MIC041	sub-MIC042	sub-MIC043	sub-MIC044	sub-MIC045	sub-MIC046	sub-MIC047	sub-MIC048	sub-MIC049	sub-MIC051	sub-MIC052	sub-MIC053	sub-MIC056	sub-MIC057	sub-MIC059	sub-MIC060	sub-MIC061	sub-MIC063	sub-MIC064	sub-MIC065	sub-MIC068	sub-MIC069	sub-MIC070	sub-MIC071	sub-MIC072	sub-MIC073	sub-MIC076	sub-MIC077	sub-MIC078	sub-MIC079	sub-MIC080	sub-MIC081	sub-MIC082	sub-MIC083	sub-MIC084	sub-MIC085	sub-MIC087	sub-MIC088	sub-MIC090	sub-MIC091	sub-MIC092	sub-MIC093	sub-MIC094	sub-MIC095	sub-MIC096	sub-MIC097	sub-MIC098	sub-MIC099	sub-MIC100	sub-MIC101	sub-MIC102	sub-MIC103	sub-MIC104	sub-MIC105
embedding_0020	0.046889335	-0.03827404	-0.0030357742	0.0096459845	-0.0028703157	0.031068595	0.028201066	0.0241673	0.05196944	0.018543713	-0.0058636833	0.009750121	-0.029490283	0.043786567	-0.017417066	-0.015704954	-0.014963171	-0.0037855	0.029292243	0.049966928	0.030104706	-0.061722457	0.02377958	-0.042137824	-0.015669476	-0.00070976006	-0.0006099438	-0.0041466835	-0.010720484	0.013333616	0.0076588076	0.06354004	-0.014870145	0.03422813	0.029611412	-0.057194702	0.0041599073	0.03753861	0.04910761	0.048768558	0.05108749	0.012137664	-0.031377893	0.039365403	0.040553898	0.026403645	0.015665915	0.012807141	0.032347836	-0.020014104	0.043994393	0.022571811	0.024888448	0.016678197	0.04422751	0.002965581	0.013841071	0.032537896	0.015138453	-0.0099288	0.02868703	0.0149547355	0.0082838815	-0.04219425	0.05187124	0.020357728	0.049058605	0.02183636	0.017543023	0.07458004	0.0009812379	0.050807647	0.01970746	-0.022135144	-0.009344779	-0.003882453	0.025067044	0.025551679	0.008243439	0.004335622	0.04389	-0.013186635	0.006826867	0.04907453	0.027551692	0.0040617445	0.08125852	0.02204964
embedding_0021	-0.49234545	-0.53525037	-0.5166404	-0.54932356	-0.53326887	-0.5063282	-0.45060626	-0.42737287	-0.49864948	-0.5696685	-0.5356239	-0.5127037	-0.46589702	-0.47328365	-0.4925283	-0.48719174	-0.46349242	-0.46749806	-0.48452744	-0.48346505	-0.46056795	-0.50141495	-0.4846148	-0.48125345	-0.5540904	-0.5150545	-0.38159862	-0.55246544	-0.4328011	-0.517248	-0.49417752	-0.48064795	-0.48621672	-0.5251473	-0.5633641	-0.47068772	-0.5032558	-0.49611148	-0.4774858	-0.5515665	-0.57002443	-0.53121656	-0.46919268	-0.49079233	-0.47792268	-0.4288886	-0.47235137	-0.4794733	-0.5126834	-0.5237431	-0.46660888	-0.48175102	-0.4699701	-0.51150346	-0.4991566	-0.5568691	-0.41229877	-0.4689236	-0.49624282	-0.53309715	-0.52813685	-0.554932	-0.48142037	-0.50184166	-0.53766304	-0.54848325	-0.49409732	-0.515724	-0.4748765	-0.43039572	-0.5202642	-0.47982985	-0.5280747	-0.5102927	-0.43370014	-0.5176891	-0.47409573	-0.50170666	-0.5163236	-0.4910004	-0.4638332	-0.51423055	-0.5070381	-0.3708872	-0.50487447	-0.50310487	-0.51183254	-0.5226151
embedding_0022	-0.12139267	-0.09530432	-0.06241943	-0.1214604	-0.0029757007	-0.09163492	-0.12788638	-0.06571336	-0.08790649	-0.17468315	-0.075255334	-0.13537048	-0.115067504	-0.055228785	-0.122773655	-0.070223205	-0.13943511	-0.08307403	-0.111469716	0.0024547174	-0.0632916	-0.086517945	-0.061920818	-0.13504192	-0.0029521135	-0.13018513	-0.012324067	-0.15334058	-0.13651529	-0.10248523	-0.12503125	-0.11708268	-0.047099415	-0.121454045	-0.111101426	-0.14703844	-0.076579444	-0.053980153	-0.110618345	-0.09385079	-0.05198313	-0.20812277	-0.09223197	-0.1080128	-0.19409747	-0.04576392	-0.06365656	-0.036276035	-0.067891724	-0.1396361	-0.09498004	-0.107218675	-0.18771508	-0.14775544	-0.01940516	-0.1753632	-0.019950518	-0.08960218	-0.063955136	-0.11918509	-0.16180918	-0.17995146	-0.10108189	-0.081815116	-0.05974213	0.023098562	-0.08145251	-0.052467823	-0.038579766	-0.11573661	-0.13282217	-0.06604973	-0.08232678	-0.20856859	-0.10661065	-0.04381762	-0.09888976	-0.102063335	-0.08326932	-0.088009976	-0.10098521	-0.101049885	-0.111692324	-0.039614383	-0.09040534	-0.08016114	-0.10699403	-0.11106855
embedding_0023	-0.20743598	-0.32254943	-0.21777284	-0.28074113	-0.29700053	-0.32311124	-0.18958046	-0.3741895	-0.24643701	-0.30258092	-0.24270217	-0.1797699	-0.20280701	-0.3053607	-0.2921616	-0.3048773	-0.2891923	-0.2948114	-0.2672599	-0.3516198	-0.3285531	-0.2759532	-0.22436136	-0.28433147	-0.28754744	-0.26602545	-0.34435147	-0.2097468	-0.41326368	-0.2749197	-0.2788856	-0.2989383	-0.30112487	-0.2358628	-0.2533948	-0.25491074	-0.32054684	-0.33906415	-0.29218754	-0.24003045	-0.32408836	-0.21534811	-0.34093463	-0.31177405	-0.2384526	-0.3220871	-0.26823673	-0.40601242	-0.23626581	-0.28529513	-0.30091703	-0.25341168	-0.25059193	-0.22269756	-0.31454268	-0.17874932	-0.37189928	-0.32079732	-0.27691153	-0.28071442	-0.2522584	-0.29575124	-0.40631562	-0.31847876	-0.2915201	-0.30009988	-0.29441005	-0.2954024	-0.33049697	-0.26334208	-0.28842834	-0.33336678	-0.29417056	-0.22927383	-0.32074296	-0.2831128	-0.2810907	-0.30252796	-0.28638107	-0.2564855	-0.27610537	-0.2730161	-0.29674903	-0.29600817	-0.28327158	-0.27475935	-0.34943244	-0.2568135
embedding_0024	0.4001821	0.30842024	0.3499629	0.26631817	0.23521654	0.3590027	0.39387462	0.34298086	0.34953666	0.29739508	0.30353796	0.36803368	0.3659386	0.2999881	0.28879088	0.25424656	0.4618977	0.3213935	0.28554285	0.21950576	0.35382456	0.2311009	0.3347705	0.32494277	0.2450708	0.35391498	0.3138492	0.2894939	0.1870006	0.27085695	0.3030049	0.33349028	0.34804884	0.26492718	0.3367985	0.31372207	0.26105773	0.31118628	0.3299292	0.27435324	0.23630784	0.3653524	0.29786184	0.339845	0.43902242	0.28731716	0.3071822	0.25380957	0.37198338	0.26501277	0.33039746	0.37647134	0.40924403	0.32160476	0.21189584	0.3467411	0.18450166	0.34050232	0.20226668	0.32286412	0.37667045	0.322502	0.22331743	0.28065845	0.19676891	0.2946015	0.30612373	0.24642406	0.23899342	0.3313579	0.25717992	0.3192822	0.25633878	0.33878744	0.3797064	0.2833107	0.36017764	0.34257984	0.29902348	0.2539304	0.3470469	0.27336788	0.34463322	0.31800666	0.32361037	0.2696838	0.31107578	0.30380988
embedding_0025	-0.39983726	-0.42882982	-0.32973018	-0.38892502	-0.43357065	-0.41314563	-0.31458926	-0.38620138	-0.28042385	-0.34384993	-0.32427633	-0.2467199	-0.36130473	-0.4016354	-0.29025525	-0.39063078	-0.43274134	-0.32090387	-0.3755667	-0.4136824	-0.32745636	-0.3475114	-0.28375864	-0.32036862	-0.4503428	-0.31229213	-0.31891605	-0.40115896	-0.38615152	-0.3742049	-0.30885643	-0.41488144	-0.40487227	-0.33217385	-0.3639468	-0.22783636	-0.35086063	-0.48675624	-0.39111984	-0.44109565	-0.37353143	-0.30146924	-0.33081356	-0.35676697	-0.3364861	-0.31443477	-0.38705355	-0.3667099	-0.37332052	-0.28398198	-0.29128936	-0.3393078	-0.2865635	-0.35164863	-0.3868393	-0.2810781	-0.38146582	-0.32574606	-0.30064443	-0.35062605	-0.2653886	-0.3291623	-0.24120058	-0.38827163	-0.38598803	-0.4276888	-0.3799507	-0.3401834	-0.3725395	-0.4263535	-0.4373011	-0.36096093	-0.36914822	-0.2705354	-0.36643884	-0.3638955	-0.36777434	-0.31443366	-0.44243312	-0.41870117	-0.33469886	-0.25676006	-0.37815627	-0.42622185	-0.35399246	-0.400405	-0.46219534	-0.35069785
embedding_0026	-0.12476305	-0.18717118	-0.116587505	-0.19184633	-0.12776157	-0.123146236	-0.12257274	-0.16330472	-0.21521375	-0.1737466	-0.17230283	-0.21230546	-0.12943874	-0.16212338	-0.16450113	-0.1872036	-0.12668924	-0.1905857	-0.22046375	-0.18803549	-0.16544524	-0.16949451	-0.15271194	-0.15533157	-0.20766307	-0.17653936	-0.14553228	-0.15163773	-0.19404314	-0.17130351	-0.1809434	-0.16924986	-0.15630916	-0.19746129	-0.17559297	-0.1221139	-0.20007677	-0.13169284	-0.14107269	-0.18632211	-0.22439215	-0.23356025	-0.17969641	-0.18918422	-0.16785592	-0.18012694	-0.18494985	-0.17782989	-0.17506877	-0.21977122	-0.14951819	-0.16282958	-0.11639529	-0.16895664	-0.12609386	-0.22816458	-0.23212281	-0.16768666	-0.22304247	-0.16831543	-0.17238738	-0.18007328	-0.20260541	-0.16216214	-0.23293474	-0.15687257	-0.19491772	-0.18190166	-0.15180418	-0.18577215	-0.23178826	-0.16078833	-0.16991924	-0.19772924	-0.16809565	-0.15948051	-0.11255281	-0.14136818	-0.17835782	-0.20246486	-0.19862634	-0.20416152	-0.12375106	-0.13114806	-0.18552116	-0.17517799	-0.18092583	-0.11831788
embedding_0027	-0.33381477	-0.39761487	-0.3801132	-0.36252794	-0.35637218	-0.3879338	-0.37999517	-0.43945578	-0.45044342	-0.46293634	-0.39293054	-0.34115446	-0.36744162	-0.4371719	-0.43222588	-0.3860247	-0.44605726	-0.47996897	-0.4197821	-0.46154892	-0.47438937	-0.399162	-0.40561533	-0.43234146	-0.3704945	-0.38424027	-0.3141997	-0.285262	-0.5102079	-0.3724922	-0.41738722	-0.4120723	-0.393591	-0.3877254	-0.45755243	-0.37132737	-0.41746205	-0.3873524	-0.39520726	-0.43532327	-0.50868326	-0.33730376	-0.4279541	-0.43714845	-0.34817576	-0.45062503	-0.43398395	-0.42287764	-0.45285803	-0.38122973	-0.41599807	-0.44047827	-0.34276763	-0.35770842	-0.38745198	-0.38246012	-0.41268376	-0.43122572	-0.38461328	-0.418751	-0.3979745	-0.38330567	-0.50589067	-0.40925637	-0.3823851	-0.3538953	-0.4210965	-0.4504591	-0.38996848	-0.42418903	-0.44937876	-0.42774346	-0.4025568	-0.43631664	-0.39262	-0.39705634	-0.42644086	-0.40830293	-0.37322894	-0.35959417	-0.48811215	-0.39873526	-0.35839784	-0.4367713	-0.39938405	-0.3671014	-0.46240276	-0.31907248
embedding_0028	-0.33146966	-0.3939882	-0.42368507	-0.41887602	-0.42715746	-0.4439355	-0.39136502	-0.45526275	-0.44601646	-0.50857306	-0.43254897	-0.40970403	-0.41956338	-0.4748746	-0.4550465	-0.4227711	-0.46586305	-0.41756418	-0.49207127	-0.47753605	-0.5316329	-0.43355942	-0.36463785	-0.43824348	-0.4546079	-0.4005748	-0.35921687	-0.35451248	-0.48646307	-0.45841888	-0.49903056	-0.5259922	-0.49710125	-0.3674303	-0.4625912	-0.416573	-0.40829065	-0.55147487	-0.45489648	-0.5216753	-0.5467304	-0.59243816	-0.4608594	-0.51781654	-0.52339345	-0.33762643	-0.49052873	-0.52459407	-0.47213364	-0.40588972	-0.44981974	-0.48058873	-0.4229319	-0.39151788	-0.42223144	-0.45468277	-0.41928712	-0.45290127	-0.4082256	-0.49797985	-0.43939623	-0.39869705	-0.46829465	-0.43386948	-0.41789958	-0.43525013	-0.49406105	-0.46987393	-0.45608315	-0.55320746	-0.51804173	-0.4784242	-0.47200418	-0.47842553	-0.4771573	-0.48047805	-0.5117806	-0.48867705	-0.49318162	-0.37151948	-0.49970418	-0.44895774	-0.50597805	-0.49585333	-0.4859959	-0.45699194	-0.50035125	-0.41698182
embedding_0029	-0.34367394	-0.47741994	-0.5170398	-0.4609264	-0.51679045	-0.5232198	-0.48110482	-0.5041497	-0.50307727	-0.46685407	-0.48676854	-0.46078914	-0.50030524	-0.5312985	-0.5380795	-0.47552633	-0.47243544	-0.54064375	-0.5163482	-0.5925997	-0.5439049	-0.51134473	-0.41094178	-0.4943291	-0.54574764	-0.4726757	-0.5255607	-0.38769215	-0.6090428	-0.46866855	-0.5627385	-0.502941	-0.49490356	-0.4979987	-0.4650686	-0.51921666	-0.5242249	-0.57198316	-0.51875615	-0.5699576	-0.57479674	-0.46755928	-0.59360945	-0.5520618	-0.44284496	-0.58179575	-0.5314838	-0.5649913	-0.48830524	-0.46428865	-0.43331748	-0.49737373	-0.43895614	-0.41348386	-0.5442084	-0.4107962	-0.58963585	-0.50592935	-0.483088	-0.4963149	-0.44637448	-0.48291528	-0.6057439	-0.4995424	-0.5110785	-0.55422723	-0.5522462	-0.53369087	-0.54895556	-0.5374942	-0.55308545	-0.54163975	-0.5051548	-0.44742823	-0.48745313	-0.55173415	-0.5322175	-0.5282334	-0.4808601	-0.51274556	-0.54082674	-0.499265	-0.5543269	-0.51263064	-0.5001098	-0.57227874	-0.5628366	-0.52519
embedding_0030	-0.6697433	-0.5382249	-0.49944264	-0.5776708	-0.51952726	-0.5408498	-0.4537448	-0.4675408	-0.4821163	-0.51259154	-0.43267363	-0.56633973	-0.5397554	-0.44382417	-0.45423174	-0.43104482	-0.5178233	-0.40928	-0.45718822	-0.47330156	-0.46378183	-0.48548207	-0.5632855	-0.52490187	-0.4550462	-0.52550405	-0.5287839	-0.5440976	-0.53111327	-0.5681998	-0.41900653	-0.53201073	-0.58230996	-0.5437547	-0.49095872	-0.4525711	-0.48476595	-0.50697005	-0.5102112	-0.5180586	-0.44366732	-0.5505672	-0.4317272	-0.4130196	-0.5760243	-0.41221318	-0.5108754	-0.5531586	-0.4857088	-0.5357055	-0.5564977	-0.50689787	-0.54708344	-0.523539	-0.44935662	-0.5826259	-0.4870884	-0.58682454	-0.40660572	-0.48332092	-0.49101996	-0.51424	-0.4385308	-0.4111313	-0.5643519	-0.5618071	-0.43080106	-0.53512263	-0.48597527	-0.45261043	-0.4443724	-0.48814556	-0.49098718	-0.42956316	-0.56991976	-0.5321259	-0.6053618	-0.5767104	-0.59740776	-0.46820706	-0.50403386	-0.5108284	-0.58326954	-0.46897802	-0.52713114	-0.57288426	-0.5203999	-0.5494423
embedding_0031	-0.8525388	-0.8681939	-0.94262105	-0.8981413	-0.912433	-0.892964	-0.927671	-0.864676	-0.899172	-0.8517165	-0.9578299	-0.8835289	-0.83911383	-0.8268597	-0.8608605	-0.91217	-0.86428034	-0.86403465	-0.8338521	-0.8758124	-0.82153696	-0.91797024	-0.8706518	-0.84425724	-0.9237673	-0.9004581	-0.8716055	-0.9647733	-0.8818294	-0.86730075	-0.9125475	-0.87156564	-0.87407756	-0.88944125	-0.88632476	-0.92947465	-0.8868975	-0.8825648	-0.8155617	-0.84725857	-0.875736	-0.8430812	-0.8748418	-0.7986833	-0.83051616	-0.86769223	-0.8549025	-0.86228955	-0.8831779	-0.86037827	-0.8397059	-0.8605034	-0.827637	-0.84631795	-0.89844835	-0.8231197	-0.8974158	-0.83104306	-0.906411	-0.89407027	-0.87524575	-0.86784214	-0.82310575	-0.966594	-0.9346372	-0.9126919	-0.8847344	-0.86654353	-0.8842326	-0.78352475	-0.9109833	-0.9061384	-0.8848343	-0.8807469	-0.8379825	-0.86792755	-0.84889245	-0.82010776	-0.92215765	-0.9174565	-0.8580507	-0.91802865	-0.8755043	-0.8056601	-0.8829778	-0.89008754	-0.8413766	-0.8973844
embedding_0032	-0.40576804	-0.408771	-0.3795902	-0.38467595	-0.3876137	-0.39474824	-0.3982277	-0.4053546	-0.47044256	-0.39124465	-0.4117835	-0.38311955	-0.38345024	-0.34882334	-0.4223507	-0.40991953	-0.39821425	-0.40092784	-0.3355492	-0.3660946	-0.37885538	-0.41236436	-0.43222088	-0.42351696	-0.41197255	-0.4255779	-0.40070438	-0.40362218	-0.4078946	-0.37435013	-0.4411362	-0.39995492	-0.40709364	-0.39888713	-0.42416024	-0.42132354	-0.4292126	-0.39622757	-0.3901911	-0.44447824	-0.42939332	-0.38438535	-0.35783175	-0.34950665	-0.36768115	-0.39570776	-0.41662195	-0.36049378	-0.43584877	-0.41569567	-0.4072318	-0.39985183	-0.374882	-0.41542932	-0.39368564	-0.4838523	-0.3295951	-0.43152395	-0.4118865	-0.40754104	-0.42043254	-0.38820234	-0.4362779	-0.3705643	-0.41890925	-0.4132669	-0.38376155	-0.42018822	-0.39065006	-0.34410056	-0.35321867	-0.4257657	-0.40719283	-0.40562403	-0.3669526	-0.38969785	-0.37895024	-0.35966644	-0.40545666	-0.36550376	-0.4484369	-0.43084246	-0.3923058	-0.3556778	-0.38348338	-0.38847637	-0.40687382	-0.39815092
embedding_0033	-0.88996214	-0.7963889	-0.85166454	-0.81190777	-0.8273754	-0.77996254	-0.85066485	-0.7791086	-0.84760684	-0.75651944	-0.8536451	-0.8834345	-0.85151863	-0.7947001	-0.83666015	-0.81761	-0.8792117	-0.84224075	-0.77305305	-0.7579825	-0.7892597	-0.8682787	-0.86052155	-0.81376636	-0.7685213	-0.8279766	-0.931845	-0.8060041	-0.7749517	-0.78841186	-0.83709204	-0.8134271	-0.815731	-0.82120615	-0.80443776	-0.89582205	-0.8156697	-0.7281862	-0.8468642	-0.733422	-0.7440391	-0.77903724	-0.7855024	-0.7616015	-0.82187474	-0.8324856	-0.83072317	-0.7875981	-0.79003847	-0.8070695	-0.8933649	-0.822141	-0.8727586	-0.87807745	-0.7334107	-0.8163975	-0.8119054	-0.8042425	-0.7941937	-0.80552614	-0.8334024	-0.8489698	-0.8288644	-0.79749995	-0.8207007	-0.8855357	-0.7992333	-0.79882675	-0.84574604	-0.8132896	-0.7342251	-0.8308043	-0.79971945	-0.79528046	-0.8483985	-0.8001877	-0.80359596	-0.80195713	-0.80444574	-0.80344224	-0.8262425	-0.8458649	-0.83038265	-0.8136661	-0.81000465	-0.7942392	-0.76366335	-0.80991507
embedding_0034	0.082725465	0.1661635	0.21521363	0.10691272	0.008367328	0.15951717	0.06499823	0.08954315	0.12642422	0.18787493	0.103379205	0.18365844	0.029687773	0.15734571	0.07555518	-0.019480454	0.1412285	0.114244916	0.097961284	0.0123251	0.159002	0.0110719055	0.115152165	0.13297644	0.0016661561	0.13946982	0.032379817	0.09804776	0.0813677	0.08757927	0.099601455	0.11548676	0.07310622	0.08200319	0.08158757	0.059224114	0.11519946	0.026536595	0.10235118	0.033411328	0.115161665	0.18304336	0.07443055	0.16424693	0.14931607	0.13770466	0.05083958	0.08050432	0.07193575	0.073482506	0.16588248	0.09263466	0.14236979	0.07353043	0.09619629	0.091166385	-0.029270992	0.12822199	0.10355871	0.09517501	0.16921477	0.15203917	0.115937546	0.06273435	0.06307508	0.057424307	0.08900966	0.06619343	0.005425627	0.030785812	0.106139526	0.081376866	0.065363884	0.16921005	0.12917456	0.04747075	0.123154216	0.22649667	0.00023784969	0.018795207	0.12160278	0.112035334	0.0692558	0.05294102	0.05762385	-0.008207124	0.111613914	0.037242115
embedding_0035	-0.7814395	-0.83798414	-0.7489549	-0.7729439	-0.8091619	-0.8084712	-0.83436775	-0.87955916	-0.8358512	-0.868947	-0.8397881	-0.8497677	-0.7851222	-0.8406848	-0.85330874	-0.82729775	-0.80249137	-0.8858679	-0.80373096	-0.7865168	-0.8495012	-0.8176316	-0.8667819	-0.84927183	-0.73197085	-0.8847525	-0.8279269	-0.7414412	-0.7288569	-0.8285013	-0.80392617	-0.8908216	-0.79415125	-0.828985	-0.82280153	-0.83215326	-0.8555187	-0.77037233	-0.7703309	-0.7342165	-0.8179864	-0.83152014	-0.87643445	-0.85345066	-0.8087905	-0.9112868	-0.7602471	-0.87326366	-0.7772004	-0.8200546	-0.92089015	-0.81210124	-0.9357425	-0.8263815	-0.8234024	-0.80413455	-0.8771172	-0.84700245	-0.8942709	-0.7836133	-0.8202198	-0.8997045	-1.026588	-0.82364476	-0.7076778	-0.77029073	-0.8272148	-0.8145202	-0.8064986	-0.70334554	-0.7406117	-0.8012033	-0.7988475	-0.87917954	-0.8474574	-0.84331095	-0.84693843	-0.9148838	-0.74625754	-0.7314169	-0.80597967	-0.87750405	-0.75176895	-0.7557653	-0.8377908	-0.761679	-0.75244635	-0.81619406
embedding_0036	0.88771707	0.9234771	0.9259458	0.9600477	1.0073245	0.8575863	0.893402	0.92986107	0.9256358	0.9508212	0.94867015	0.9412579	0.88980526	0.97391176	0.97876894	0.95037574	0.84295315	0.9541603	0.9512803	0.99347436	0.9358791	0.9984811	0.92709917	0.9057307	1.0647322	0.8980843	0.92331356	0.92349774	0.9304261	0.9284784	0.91531384	0.95793694	0.9485768	0.94374686	0.945121	0.9411566	1.0017266	0.9115538	0.9039687	1.029977	1.000821	0.9161759	0.9862774	0.95268387	0.8482455	0.9511221	0.968101	0.93685764	0.92735964	0.9416071	0.88549846	0.9115133	0.887053	0.9141853	1.0076197	0.88642615	1.0337963	0.96291935	1.0144902	0.95551527	0.87929153	0.9503103	0.9824048	0.95638114	0.9721923	0.98294806	0.98050207	0.99784946	0.9932687	0.93189156	0.9673828	0.9687872	0.9931982	0.8988313	0.86893815	0.9774847	0.89291626	0.891107	0.95872825	0.965652	0.9109844	0.9873914	0.9313098	0.92292446	0.92451537	1.0173208	0.9056702	0.89717615
embedding_0037	-0.17778164	-0.3505939	-0.30775094	-0.28584346	-0.30291978	-0.25311914	-0.26179782	-0.32199472	-0.24902402	-0.3251781	-0.34869888	-0.31166977	-0.22519466	-0.26372147	-0.3241948	-0.3149512	-0.16076995	-0.3220077	-0.19790296	-0.28255567	-0.25040376	-0.1949769	-0.33195186	-0.28753388	-0.3101314	-0.34993872	-0.27625453	-0.36181745	-0.29737473	-0.24563144	-0.28874585	-0.19721809	-0.23346983	-0.33571914	-0.28159738	-0.31130436	-0.337874	-0.20022681	-0.20945854	-0.26627672	-0.2921137	-0.17049243	-0.27741137	-0.2872497	-0.20151857	-0.29825968	-0.2133728	-0.29148367	-0.32342166	-0.34454322	-0.18700147	-0.2912672	-0.21525878	-0.3124374	-0.3756756	-0.29851985	-0.19519013	-0.26548746	-0.39577198	-0.26827332	-0.28960922	-0.24567428	-0.28871062	-0.33415902	-0.29614833	-0.27432466	-0.26580596	-0.24323957	-0.23550424	-0.1560227	-0.25267136	-0.2661432	-0.30419642	-0.24232861	-0.20990057	-0.27212036	-0.18914226	-0.2834853	-0.18926351	-0.37699634	-0.24401712	-0.24121329	-0.21409652	-0.1882333	-0.253886	-0.25394073	-0.25476348	-0.2986733
embedding_0038	-0.85826844	-0.7568341	-0.8432194	-0.80392516	-0.74320924	-0.9307017	-0.81254107	-0.8023493	-0.7877763	-0.9551663	-0.78820866	-0.7721606	-0.8267511	-0.839793	-0.7517805	-0.7413405	-0.8148745	-0.7819526	-0.80621624	-0.82410187	-0.8466285	-0.77110213	-0.80212533	-0.77496046	-0.8397035	-0.7970198	-0.6805472	-0.80726504	-0.76093745	-0.86266947	-0.7510853	-0.8071321	-0.8463069	-0.8246951	-0.8690098	-0.7179453	-0.73594916	-0.86343616	-0.83635634	-0.87246	-0.8933311	-0.8917223	-0.7269309	-0.87170494	-0.88913393	-0.7079949	-0.7925233	-0.8327153	-0.8405089	-0.7174294	-0.78259426	-0.82980555	-0.8425557	-0.81843907	-0.8032529	-0.8217384	-0.665757	-0.84863913	-0.74743664	-0.77900076	-0.8139257	-0.81633013	-0.7160971	-0.7698385	-0.7870781	-0.819169	-0.8034957	-0.8237858	-0.7999393	-0.815719	-0.82762945	-0.8139713	-0.80844814	-0.7428698	-0.84983075	-0.78058326	-0.85485	-0.8508795	-0.90000993	-0.70502365	-0.84447974	-0.74141824	-0.8247213	-0.79633206	-0.8343404	-0.7893487	-0.886067	-0.8216715
embedding_0039	-0.37429172	-0.4434463	-0.44097644	-0.44632652	-0.45975676	-0.310298	-0.3291364	-0.47684252	-0.3169191	-0.3463575	-0.34952328	-0.35854825	-0.363712	-0.3471969	-0.41332883	-0.39044726	-0.3839034	-0.4261743	-0.4238463	-0.39629665	-0.39929545	-0.364539	-0.456226	-0.3786047	-0.37998426	-0.4011167	-0.49895433	-0.42092246	-0.45642126	-0.3919069	-0.35596937	-0.38933885	-0.31005707	-0.3956334	-0.32839736	-0.39822704	-0.3976458	-0.36837664	-0.3396928	-0.2783107	-0.3645165	-0.31969246	-0.4123062	-0.37916043	-0.32080546	-0.50784594	-0.39761463	-0.41907802	-0.40603694	-0.4610595	-0.37649038	-0.37973976	-0.3788856	-0.38532394	-0.47426543	-0.2951041	-0.5026614	-0.47236392	-0.37172484	-0.38583946	-0.44030046	-0.44955713	-0.41249877	-0.41443518	-0.43892175	-0.46994373	-0.4123325	-0.40216798	-0.41684175	-0.37819648	-0.36683673	-0.3511054	-0.37258545	-0.35701	-0.40050417	-0.4081617	-0.33934647	-0.31649566	-0.3487468	-0.38779157	-0.39295244	-0.49970722	-0.41366187	-0.39023462	-0.35058874	-0.34763205	-0.36800495	-0.3646061
embedding_0040	-0.88376683	-0.81230676	-0.7787431	-0.79619306	-0.6808465	-0.86510026	-0.85495174	-0.6390303	-0.7592529	-0.7432982	-0.7392667	-0.923174	-0.85105973	-0.72537875	-0.6984105	-0.80157113	-0.7411975	-0.67911124	-0.65507036	-0.6099598	-0.64214516	-0.75938714	-0.7831313	-0.72686243	-0.682434	-0.7940873	-0.7203871	-0.9009627	-0.64850014	-0.7637354	-0.7342244	-0.70067173	-0.7513498	-0.7962626	-0.76505905	-0.7755663	-0.7460454	-0.70910925	-0.7684741	-0.72435284	-0.6786537	-0.8480041	-0.6627094	-0.6611402	-0.82542723	-0.67759687	-0.6821218	-0.66692567	-0.74705404	-0.77024066	-0.7690187	-0.77871436	-0.83297724	-0.831955	-0.654085	-0.9098324	-0.6838501	-0.68001336	-0.7296691	-0.7422113	-0.80819815	-0.81903285	-0.61847526	-0.66837955	-0.78652316	-0.7346357	-0.70090735	-0.6737099	-0.6554668	-0.6307506	-0.7323602	-0.69176465	-0.7308911	-0.7755004	-0.769398	-0.6813509	-0.73581004	-0.7949251	-0.7254392	-0.80567926	-0.69506687	-0.7131179	-0.72616273	-0.6265355	-0.744702	-0.73023254	-0.6791311	-0.7877184
embedding_0041	0.9780801	0.92551756	1.054836	0.98366356	1.0571315	1.0241406	1.0078043	0.95810395	1.0185527	0.89092904	0.995504	0.9662343	0.95340496	1.0270983	0.98585594	0.94048595	1.0148362	1.0099483	1.1137503	0.97310936	1.0717975	1.0052056	1.0421109	1.0798872	0.98978883	0.9982243	1.0943061	0.9895653	0.90772957	0.9650007	1.0464911	1.0580968	1.0079906	1.0227323	0.9720944	1.0554283	1.0153819	0.93776786	0.9890944	0.9468528	0.9723634	1.0477502	1.0584228	1.0828538	1.0238643	1.146897	1.013975	0.98829025	0.9598042	1.029907	1.0338433	1.0033832	1.0794216	0.9866784	1.0630357	0.84088653	1.0441115	1.012308	1.0317956	0.97769946	0.98543954	0.98941475	1.0296615	1.0487003	0.9458459	0.9999636	1.0138096	1.0196637	1.0099787	1.0112876	0.9704359	1.0432676	0.97834903	1.0046719	1.0578225	1.0161291	1.0935909	1.0557675	1.0090798	1.0011193	0.9717499	1.0149957	1.0231575	1.0620165	1.0184392	0.9045817	0.9822904	0.9853965
