clade_name	SRR11944139	SRR11944140	SRR11944141	SRR11944142	SRR11944143	SRR11944144	SRR11944145	SRR11944146	SRR11944147	SRR11944148	SRR11944149	SRR11944150	SRR11944151	SRR11944152	SRR11944153	SRR11944154	SRR11944155	SRR11944156	SRR11944157	SRR11944158	SRR11944159	SRR11944160	SRR11944161	SRR11944162	SRR11944163	SRR11944164	SRR11944165	SRR11944166	SRR11944167	SRR11944168	SRR11944169	SRR11944170	SRR11944171	SRR11944172	SRR11944173	SRR11944174	SRR11944175	SRR11944176	SRR11944177	SRR11944178	SRR11944179	SRR11944180	SRR11944181	SRR11944182	SRR11944183	SRR11944184	SRR11944185	SRR11944186	SRR11944187	SRR11944188	SRR11944189	SRR11944190	SRR11944191	SRR11944192	SRR11944193	SRR11944194	SRR11944195	SRR11944196	SRR11944197	SRR11944198	SRR11944199	SRR11944200	SRR11944201	SRR11944202	SRR11944204	SRR11944205	SRR11944206	SRR11944207	SRR11944208	SRR11944209	SRR11944210	SRR11944211	SRR11944212	SRR11944213	SRR11944214	SRR11944215	SRR11944216	SRR11944217	SRR11944218	SRR11944219	SRR11944220	SRR11944221	SRR11944222	SRR11944223	SRR11944224	SRR11944225	SRR11944226	SRR11944227	SRR11944228	SRR11944229	SRR11944230	SRR11944231	SRR11944232	SRR11944233	SRR11944234	SRR11944235	SRR11944236	SRR11944237	SRR11944238	SRR11944239	SRR11944240	SRR11944241	SRR11944242	SRR11944243	SRR11944244	SRR11944245	SRR11944246	SRR11944247	SRR11944248	SRR11944249
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Succiniclasticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales	6925	2196	5	45	85	0	226	4032	604	383	827	51	0	2330	870	311	441	90	1905	2344	320	0	9483	2234	299	735	1180	197	0	743	24	507	1609	0	2939	70	571	0	135	3317	14	2470	69	8	64	3386	79	249	64	0	8	153	133	456	4	3277	0	3852	2519	0	2904	7353	0	975	258	37	1483	0	32	2751	152	1309	200	37	2875	14	2263	0	1119	0	71	2143	17	4059	7541	286	50	0	0	1594	8	1732	0	983	5481	1103	4531	592	5975	914	0	22	70	299	4971	2	7970	81	4810	1610
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Selenomonadaceae	6052	332	0	0	0	0	0	4032	0	0	0	0	0	1215	620	294	6	0	0	0	0	0	9451	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1643	0	0	0	0	0	1122	0	0	0	0	0	0	0	456	0	829	0	0	0	0	1489	7350	0	0	0	4	0	0	0	2018	0	0	0	0	0	0	952	0	0	0	0	1772	0	0	3628	0	0	0	0	0	0	1732	0	0	3117	0	3640	0	3216	0	0	0	0	0	4964	0	7958	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Selenomonadaceae___g__Megamonas	4985	0	0	0	0	0	0	4032	0	0	0	0	0	1215	0	294	6	0	0	0	0	0	9451	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	20	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	7350	0	0	0	4	0	0	0	2018	0	0	0	0	0	0	0	0	0	0	0	1772	0	0	3628	0	0	0	0	0	0	1732	0	0	0	0	3640	0	0	0	0	0	0	0	4964	0	7958	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Selenomonadaceae___g__Mitsuokella	1067	332	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1566	0	0	0	0	0	1102	0	0	0	0	0	0	0	0	0	829	0	0	0	0	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3117	0	0	0	3216	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae	873	1864	5	45	85	0	226	0	604	383	827	51	0	1115	250	17	435	90	1905	2344	320	0	32	2234	299	735	1180	197	0	738	24	507	1609	0	2939	70	571	0	135	1674	14	2470	69	8	64	2264	79	249	64	0	8	153	133	0	4	2448	0	3852	2519	0	1415	3	0	975	258	33	1483	0	32	733	152	1309	200	37	2875	14	1311	0	1119	0	71	371	17	4059	3913	286	50	0	0	1594	8	0	0	983	2364	1103	891	592	2759	914	0	22	70	299	7	2	12	81	4810	1610
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Allisonella	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Anaeroglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Dialister	0	0	0	20	0	0	0	0	0	0	2	25	0	0	0	0	385	0	0	0	320	0	0	0	293	735	0	4	0	0	24	504	1609	0	1223	0	0	0	135	730	4	0	0	0	51	1081	0	93	0	0	0	0	133	0	0	795	0	1033	901	0	0	0	0	0	0	30	17	0	0	728	0	0	0	0	2490	4	604	0	1098	0	0	94	0	0	0	0	0	0	0	1464	0	0	0	964	1833	36	0	592	1129	914	0	22	70	99	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Megasphaera	850	1864	0	0	0	0	0	0	0	0	0	0	0	285	250	0	0	0	0	0	0	0	0	0	0	0	0	125	0	738	0	0	0	0	1716	0	568	0	0	910	10	0	0	0	0	1169	7	75	0	0	0	3	0	0	0	1646	0	2808	1618	0	1383	0	0	0	258	0	47	0	0	0	0	0	200	37	385	0	687	0	0	0	0	0	0	3825	3884	233	0	0	0	8	0	0	0	0	0	4	690	0	1619	0	0	0	0	120	0	0	0	12	538	1549
d__Bacteria___p__Firmicutes___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Veillonella	0	0	3	12	0	0	226	0	604	383	825	26	0	798	0	17	16	55	1905	2344	0	0	32	2234	0	0	1148	68	0	0	0	0	0	0	0	70	0	0	0	0	0	2470	69	8	2	0	36	17	64	0	8	14	0	0	4	4	0	0	0	0	0	0	0	975	0	3	1419	0	5	5	152	1309	0	0	0	10	8	0	0	0	9	260	17	130	0	41	50	0	0	122	8	0	0	16	531	1063	154	0	0	0	0	0	0	0	7	0	6	61	4272	42
d__Bacteria___p__Fusobacteriota	0	0	0	0	0	0	117	114	78	34	171	0	0	0	0	0	2	0	0	903	1742	0	171	523	0	0	41	0	0	0	866	0	0	555	0	0	4	0	0	0	0	13	0	0	230	0	9	0	0	0	39	12	0	0	0	0	105	0	0	0	273	2596	0	0	205	0	36	3876	0	0	0	107	982	0	0	18	0	635	151	0	2354	0	1234	266	0	350	0	0	8	56	0	0	0	0	28	4037	240	12	0	0	0	1289	0	23	3549	505	0	275	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia	0	0	0	0	0	0	117	114	78	34	171	0	0	0	0	0	2	0	0	903	1742	0	171	523	0	0	41	0	0	0	866	0	0	555	0	0	4	0	0	0	0	13	0	0	230	0	9	0	0	0	39	12	0	0	0	0	105	0	0	0	273	2596	0	0	205	0	36	3876	0	0	0	107	982	0	0	18	0	635	151	0	2354	0	1234	266	0	350	0	0	8	56	0	0	0	0	28	4037	240	12	0	0	0	1289	0	23	3549	505	0	275	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales	0	0	0	0	0	0	117	114	78	34	171	0	0	0	0	0	2	0	0	903	1742	0	171	523	0	0	41	0	0	0	866	0	0	555	0	0	4	0	0	0	0	13	0	0	230	0	9	0	0	0	39	12	0	0	0	0	105	0	0	0	273	2596	0	0	205	0	36	3876	0	0	0	107	982	0	0	18	0	635	151	0	2354	0	1234	266	0	350	0	0	8	56	0	0	0	0	28	4037	240	12	0	0	0	1289	0	23	3549	505	0	275	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales___f__Fusobacteriaceae	0	0	0	0	0	0	117	114	78	34	171	0	0	0	0	0	0	0	0	903	1742	0	171	523	0	0	41	0	0	0	866	0	0	555	0	0	4	0	0	0	0	13	0	0	230	0	9	0	0	0	39	12	0	0	0	0	105	0	0	0	273	2596	0	0	205	0	36	3876	0	0	0	107	982	0	0	18	0	635	151	0	2354	0	1234	266	0	350	0	0	0	56	0	0	0	0	28	4037	240	12	0	0	0	1289	0	23	3549	505	0	275	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales___f__Fusobacteriaceae___g__Cetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales___f__Fusobacteriaceae___g__Fusobacterium	0	0	0	0	0	0	117	114	78	34	171	0	0	0	0	0	0	0	0	903	1742	0	171	523	0	0	41	0	0	0	866	0	0	555	0	0	4	0	0	0	0	13	0	0	230	0	9	0	0	0	39	12	0	0	0	0	105	0	0	0	273	2596	0	0	205	0	36	3876	0	0	0	107	982	0	0	18	0	635	151	0	2354	0	1234	266	0	350	0	0	0	56	0	0	0	0	28	4037	0	12	0	0	0	1289	0	23	3549	505	0	275	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales___f__Leptotrichiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales___f__Leptotrichiaceae___g__Leptotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Fusobacteriota___c__Fusobacteriia___o__Fusobacteriales___f__Leptotrichiaceae___g__Sneathia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Patescibacteria	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	14	0	0	0	4
d__Bacteria___p__Patescibacteria___c__Saccharimonadia	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	14	0	0	0	4
d__Bacteria___p__Patescibacteria___c__Saccharimonadia___o__Saccharimonadales	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	14	0	0	0	4
d__Bacteria___p__Patescibacteria___c__Saccharimonadia___o__Saccharimonadales___f__Saccharimonadaceae	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	14	0	0	0	4
d__Bacteria___p__Patescibacteria___c__Saccharimonadia___o__Saccharimonadales___f__Saccharimonadaceae___g__Candidatus_Saccharimonas	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Patescibacteria___c__Saccharimonadia___o__Saccharimonadales___f__Saccharimonadaceae___g__TM7x	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	14	0	0	0	4
d__Bacteria___p__Proteobacteria	2913	0	431	32	17	2375	713	803	554	1784	2142	0	724	14	97	214	1525	169	0	3	32	0	1176	135	187	1010	709	443	210	1056	464	39	0	345	370	112	189	344	0	4638	1402	18	1093	734	556	33	1088	705	0	423	1027	627	239	1715	122	1280	83	618	1175	2676	535	774	102	1057	345	780	1078	926	0	441	527	710	264	976	553	1974	80	458	1089	1279	1650	0	589	1120	310	358	16	916	225	21	18	0	356	2586	110	1029	369	407	194	844	1059	213	1443	3183	964	2847	853	70	1182	977
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria	2405	0	0	0	0	1798	0	0	0	0	5	0	35	0	0	0	0	0	0	3	0	0	4	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	1032	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	5	0	5	0	3	939	0	0	0	3	3	3	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Rhizobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Rhizobiales___f__Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Rhizobiales___f__Rhizobiaceae___g__Ochrobactrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Rhodospirillales	2405	0	0	0	0	1798	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	1032	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	939	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Sphingomonadales	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	3	3	3	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Sphingomonadales___f__Sphingomonadaceae	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	3	3	3	0	0	0
d__Bacteria___p__Proteobacteria___c__Alphaproteobacteria___o__Sphingomonadales___f__Sphingomonadaceae___g__Sphingomonas	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	3	3	3	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria	508	0	431	32	17	577	713	803	554	1784	2137	0	689	14	97	214	1525	169	0	0	32	0	1172	135	187	1010	158	443	210	1056	464	39	0	345	370	112	189	344	0	4638	1402	18	1093	734	556	33	1088	705	0	423	1027	627	239	589	122	248	83	618	1175	2575	535	774	102	1057	345	780	1078	926	0	441	527	710	264	976	553	1974	80	458	1089	1279	1650	0	589	1120	310	358	16	916	225	21	18	0	71	2586	110	1024	369	402	194	841	120	213	1443	3183	961	2844	850	70	1182	977
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Aeromonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Aeromonadales___f__Succinivibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Aeromonadales___f__Succinivibrionaceae___g__Succinivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales	481	0	431	12	0	577	477	730	554	1578	2137	0	689	14	97	214	1464	159	0	0	0	0	428	0	147	1010	158	443	210	0	464	0	0	257	347	106	169	344	0	89	1398	0	162	724	366	0	1088	705	0	423	289	627	239	567	99	248	0	618	631	83	535	317	102	1057	0	310	925	884	0	441	13	686	264	939	553	1963	80	458	1089	1214	1431	0	504	1120	310	0	0	916	225	0	0	0	71	567	0	597	0	360	194	831	120	95	244	363	592	2389	798	0	739	489
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Burkholderiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Burkholderiaceae___g__Ralstonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Oxalobacteraceae	0	0	16	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Oxalobacteraceae___g__Herbaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Oxalobacteraceae___g__Oxalobacter	0	0	16	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Sutterellaceae	481	0	415	12	0	577	477	730	554	1578	2137	0	689	14	78	214	1464	159	0	0	0	0	428	0	147	1010	158	443	210	0	464	0	0	257	347	106	169	344	0	89	1398	0	162	724	366	0	1088	705	0	423	289	627	239	564	99	248	0	618	631	80	535	317	102	1057	0	310	925	884	0	441	13	686	264	939	543	1963	80	458	1089	1214	1431	0	504	1120	310	0	0	916	225	0	0	0	71	567	0	597	0	360	194	831	120	95	244	363	587	2389	796	0	736	489
d__Bacteria___p__Proteobacteria___c__Gammaproteobacteria___o__Burkholderiales___f__Sutterellaceae___g__Parasutterella	64	0	8	12	0	0	0	7	554	1578	2137	0	689	14	78	6	1464	20	0	0	0	0	428	0	0	0	0	443	0	0	193	0	0	0	0	0	0	109	0	0	1395	0	0	0	0	0	1088	622	0	423	0	12	0	0	0	16	0	618	631	13	15	0	0	0	0	22	925	884	0	42	13	0	0	67	10	1963	0	0	0	1214	439	0	0	341	24	0	0	36	31	0	0	0	0	499	0	597	0	0	25	831	12	0	244	0	0	2389	0	0	0	91
