clade_name	2001	2002	2003	2005	2006	2008	2009	2010	2011	2012	2013	2014	2016	2017	2018	2019	2021	2022	2023	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2046	2047	2049	2050	2051	2052	2053	2054	3001	3002	3003	3004	3005	3010	3011	3013	3014	3015	3016	3017	3018	3022	3026	3030	3031	3032	3036	3038	3039	3040	3042	3043	3045	3046	3047	3048	3050	3051	3053	3056	3057	3059	3060	3061	3063	3065	3066	3067	3068	3069	3070
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Coprococcus___s__Coprococcus comes	0	58	59	0	548	53	133	122	1487	263	99	535	81	0	39	72	21	0	31	101	25	299	139	389	178	0	0	0	170	36	96	17	144	163	0	112	0	0	137	0	0	11	451	233	0	232	364	50	0	195	34	0	0	266	149	0	0	0	122	0	596	0	91	0	558	0	395	313	250	100	140	137	51	261	244	391	0	688	156	0	0	21	208	141	0	0	455	0	0	136
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Coprococcus___s__Coprococcus eutactus	0	797	0	0	0	0	0	0	0	0	0	0	0	130	299	853	740	0	0	0	0	446	0	0	0	0	0	0	0	0	58	0	9	0	0	0	0	0	0	2473	0	665	0	0	0	987	19	111	0	761	140	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	170	380	0	0	0	0	94	0	0	0	0	21
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Dorea___s__Dorea formicigenerans	0	42	63	55	0	12	178	60	0	63	153	0	58	46	40	37	31	0	56	23	26	171	23	76	84	148	49	177	38	80	111	53	57	34	10	76	173	0	76	233	0	150	184	264	122	17	96	34	156	99	57	0	39	0	64	147	0	93	74	81	6	206	152	0	52	50	309	22	131	70	178	0	49	0	59	27	144	108	295	104	0	89	56	60	53	0	65	0	31	97
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Dorea___s__Dorea longicatena	0	166	437	58	52	107	444	149	914	254	185	64	94	309	170	75	66	0	197	234	203	200	128	108	136	117	109	209	204	55	277	172	117	249	30	283	127	0	278	132	0	344	226	264	340	50	124	222	100	168	149	0	113	198	433	785	0	0	190	0	0	0	319	0	702	107	514	259	319	218	437	270	395	0	70	86	130	533	315	291	0	79	159	264	345	162	53	509	0	247
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Eisenbergiella___s__Eisenbergiella massiliensis	161	0	9	0	0	0	0	0	140	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	26
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Eisenbergiella___s__Eisenbergiella tayi	70	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	152	0	0	0	0	31	0	0	0	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	167
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Faecalicatena___s__Faecalicatena contorta	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	6	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Faecalimonas___s__Faecalimonas umbilicata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	121	74	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Frisingicoccus___s__Frisingicoccus caecimuris	0	0	52	0	0	0	0	0	0	0	13	129	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Fusicatenibacter___s__Fusicatenibacter saccharivorans	0	521	786	896	3191	312	587	297	1539	1304	1447	555	482	1027	1344	78	345	691	892	275	94	1224	581	522	715	566	197	1223	382	384	1172	186	400	731	862	262	957	0	761	907	565	425	1093	969	904	1193	330	314	891	543	74	66	815	854	0	133	0	345	1318	65	337	375	175	240	2163	50	1686	616	300	846	382	809	424	0	222	614	6500	705	252	1765	0	629	259	130	90	0	238	1085	731	733
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Howardella___s__Howardella ureilytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Hungatella___s__Hungatella hathewayi	181	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnoclostridium___s__Lachnoclostridium edouardi	0	218	305	0	101	0	146	204	329	72	198	219	218	114	0	30	81	173	120	232	72	71	0	308	39	98	87	0	0	166	32	0	111	119	0	154	0	0	122	309	0	114	93	50	0	156	70	13	59	116	115	0	284	182	0	0	0	0	37	0	135	0	258	0	0	46	49	320	39	242	103	57	83	297	280	160	313	232	0	84	0	0	144	0	399	0	282	0	0	74
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospira___s__Lachnospira pectinoschiza	9	160	197	0	49	0	186	139	261	158	453	494	68	69	60	16	825	0	102	75	101	85	214	1045	0	227	194	0	47	0	269	124	261	348	0	36	516	0	274	79	0	29	0	26	144	159	118	71	70	12	324	132	265	66	18	0	0	0	0	0	0	6	97	222	2118	226	137	151	0	824	517	508	0	0	600	7	675	76	181	110	0	148	70	175	70	15	221	2456	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae FCS020 group___s__Lachnospiraceae FCS020 group bacterium	0	0	0	0	0	0	0	4	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	24	0	23	0	0	48	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	31	0	0	0	0	34	10	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae NK4A136 group___s__Lachnospiraceae NK4A136 group bacterium	0	0	88	36	161	29	0	0	0	51	245	0	82	0	0	0	1402	0	0	71	0	0	0	18	0	388	0	74	0	271	310	0	0	0	0	0	1028	0	0	0	0	0	0	0	758	0	115	0	49	195	0	0	0	0	0	0	0	0	0	0	0	20	21	679	0	0	148	10	0	283	13	423	0	0	217	203	33	204	0	56	0	129	54	490	80	0	0	0	0	14
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Mediterraneibacter___s__Mediterraneibacter faecis	0	141	477	0	0	20	364	0	0	234	320	0	113	199	318	53	37	0	219	81	0	144	158	0	55	83	74	109	0	70	161	0	142	70	0	189	313	0	62	23	0	0	203	323	54	148	53	0	0	47	402	0	187	0	120	699	0	0	323	0	48	0	114	425	494	0	193	335	405	0	256	90	0	0	50	0	1528	1592	39	56	0	43	87	0	0	0	0	335	0	292
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Roseburia___s__Roseburia hominis	0	262	438	14	0	22	260	36	0	105	0	0	87	0	29	299	161	355	0	0	0	484	0	0	143	0	0	76	46	967	0	292	138	0	0	0	0	0	0	230	0	0	192	121	0	55	109	20	0	60	0	0	126	31	0	0	0	0	0	0	0	0	0	204	206	0	44	0	0	0	0	96	0	0	90	51	210	15	0	0	0	30	188	0	19	0	79	0	203	68
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Roseburia___s__Roseburia intestinalis	0	0	282	0	44	0	843	0	2109	0	1112	118	0	40	0	0	1318	0	0	175	103	0	52	0	0	881	0	0	0	0	0	92	0	349	150	0	4204	0	231	2145	0	268	501	0	47	0	0	0	296	158	249	0	74	0	18	0	1637	0	0	943	30	710	60	76	473	228	0	0	0	98	0	0	102	0	690	0	0	0	380	61	0	0	0	126	0	0	1642	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Roseburia___s__Roseburia inulinivorans	0	0	511	25	0	284	743	15	296	0	156	0	105	21	0	26	150	39	249	38	217	29	19	307	0	0	0	0	512	0	413	0	18	31	130	0	174	0	89	0	254	76	0	37	30	43	57	121	0	151	288	380	148	0	0	0	0	0	0	0	23	68	282	990	67	0	55	0	0	326	0	375	0	0	544	0	188	0	108	191	246	0	36	0	93	0	93	148	0	11
k__Bacteria___p__Bacillota___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Sellimonas___s__Sellimonas intestinalis	94	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	65	0	0	0	11	0	0	0	30	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	84	65	25	147	0	19	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	15	63	0	37	0	0	19	0	31	0	0	0	9
k__Bacteria___p__Bacillota___c__Clostridia___o__Monoglobales___f__Monoglobaceae___g__Monoglobus___s__Monoglobus pectinilyticus	0	0	24	0	0	0	0	0	0	54	0	0	13	17	47	0	0	127	0	28	0	0	0	0	0	0	0	58	159	0	0	10	34	0	0	0	135	0	0	0	0	0	63	0	0	0	54	0	0	0	0	0	194	12	225	0	0	172	0	0	0	6	0	0	0	0	0	5	0	11	0	4	0	0	0	0	0	9	0	0	0	21	31	113	0	0	0	0	8	153
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae___g__Agathobaculum___s__Agathobaculum butyriciproducens	176	0	0	0	0	28	0	0	0	0	0	0	0	17	113	0	116	0	92	0	0	0	0	0	0	0	23	0	0	0	0	0	98	94	0	90	74	0	82	0	0	0	0	0	54	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	51	0	0	0	0	108	0	141	0	0	184	64	37	120	81	0	0	190	109	0	93	0	0	265	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae___g__Agathobaculum___s__Agathobaculum desmolans	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	16	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae___g__Butyricicoccus___s__Butyricicoccus pullicaecorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Colidextribacter___s__Colidextribacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Flavonifractor___s__Flavonifractor plautii	123	0	0	0	0	115	0	19	149	0	68	130	62	16	0	0	0	211	9	0	0	0	0	26	0	15	17	69	0	24	0	34	50	14	7	165	22	39	33	34	137	0	0	38	47	0	0	24	35	0	0	162	19	0	12	49	199	273	33	108	33	63	23	41	23	14	143	21	103	31	10	34	0	123	23	25	33	76	20	40	95	50	24	55	13	49	0	56	218	149
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Intestinimonas___s__Intestinimonas butyriciproducens	13	0	0	0	0	0	0	0	0	0	0	0	35	0	13	0	0	78	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	71	0	0	0	24	12	17	0	0	7	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	19	0	0	0	0	0	36
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Intestinimonas___s__Intestinimonas massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	29	23	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	10	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Pseudoflavonifractor___s__Pseudoflavonifractor capillosus	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Anaerotruncus___s__Anaerotruncus colihominis	31	0	16	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	10	0	0	13	0	0	17	0	10	0	0	0	0	0	0	12	0	24	14	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	13	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Anaerotruncus___s__Anaerotruncus rubiinfantis	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Faecalibacterium___s__Faecalibacterium prausnitzii	132	1681	3008	362	10274	5332	4047	4728	470	1098	2632	7648	660	1951	1534	3792	5526	718	1269	1939	116	1499	1506	12545	5305	6913	2914	2510	1612	2634	3187	3718	4711	1814	202	1617	98	2118	5255	1698	0	1377	9845	4766	7192	4451	6481	2401	1019	2566	723	5458	955	2310	207	836	0	1523	61	5688	14044	1315	1620	3448	42666	0	973	3009	304	605	3336	7092	1150	17	5968	1323	3597	2958	1144	4546	218	6568	2011	1035	1117	7430	8102	2512	37	687
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Fournierella___s__Fournierella massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Gemmiger___s__Gemmiger formicilis	0	725	79	251	80	1022	191	188	1245	274	0	16	0	549	0	133	303	762	332	162	82	389	1115	731	259	379	119	674	59	816	387	0	312	586	922	643	1563	569	1140	0	0	524	1140	780	27	0	403	219	0	18	354	0	0	87	974	189	0	0	794	0	12	284	161	0	826	5	196	142	37	1201	262	429	312	0	679	349	432	530	584	48	0	142	0	727	653	0	1490	0	0	146
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Harryflintia___s__Harryflintia acetispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Negativibacillus___s__Negativibacillus massiliensis	0	0	15	0	0	0	0	0	0	0	27	0	0	0	0	0	0	71	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	11	0	0	0	0	0	19	0	6	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Phocea___s__Phocea massiliensis	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	14	0	0	0	12	0	0	0	0	0	11	2	0	0	0	0	0	0	6	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruminococcus___s__Ruminococcus bicirculans	831	1172	377	20	1149	1358	214	1158	0	0	492	5	1398	140	0	813	17	15	0	85	0	149	133	93	167	1238	0	724	478	320	201	1991	1150	745	0	54	0	218	514	0	0	634	5038	400	44	0	31	17	278	84	34	0	385	446	0	0	0	664	0	0	12	85	0	399	3211	0	2208	448	56	1803	155	26	0	0	2034	231	0	13	32	1815	0	55	1951	0	0	0	2005	6	0	16
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruminococcus___s__Ruminococcus bromii	0	394	1893	774	256	0	194	0	0	168	959	0	851	715	0	0	0	15	0	1316	0	0	2334	0	0	0	679	0	245	187	0	272	39	872	0	0	554	12	0	0	0	0	222	0	0	56	510	0	3562	316	31	475	141	902	0	123	0	0	0	0	116	412	0	0	69	0	0	706	449	47	0	0	0	0	694	0	0	0	886	659	0	93	0	998	0	0	96	0	0	439
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruminococcus___s__Ruminococcus callidus	0	311	0	15	0	0	0	267	0	407	0	0	53	0	0	0	0	197	0	0	0	0	0	0	0	85	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	220	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruminococcus___s__Ruminococcus champanellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruthenibacterium___s__Ruthenibacterium lactatiformans	36	58	42	10	12	4	0	23	98	0	18	33	62	0	23	0	0	45	0	31	0	15	17	86	14	25	18	27	64	0	0	4	12	0	0	0	13	0	0	43	10	21	0	91	0	9	10	0	31	20	0	42	19	23	43	0	0	75	49	94	0	0	0	19	96	0	107	7	169	23	0	22	0	0	26	47	24	18	0	14	0	8	0	0	0	18	0	0	81	337
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptococcales___f__Peptococcaceae___g__Peptococcus___s__Peptococcus niger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Anaerococcus___s__Anaerococcus vaginalis	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Finegoldia___s__Finegoldia magna	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Murdochiella___s__Murdochiella asaccharolytica	30	0	0	0	0	2	0	0	0	0	0	0	15	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Peptoniphilus___s__Peptoniphilus duerdenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Clostridioides___s__Clostridioides difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Intestinibacter___s__Intestinibacter bartlettii	98	353	65	6	20	15	48	19	97	24	27	23	21	166	0	0	45	76	0	0	0	38	83	14	16	0	30	27	0	0	47	106	0	17	4	0	0	0	30	0	154	0	0	180	0	0	0	4	34	0	20	32	0	0	40	58	132	169	0	0	0	10	16	0	83	0	6	7	0	0	114	89	0	38	0	15	0	0	0	20	7	11	109	0	0	0	0	0	0	81
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Peptostreptococcus___s__Peptostreptococcus anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Terrisporobacter___s__Terrisporobacter mayombei	0	0	42	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	15	25	18	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Acidaminococcus___s__Acidaminococcus intestini	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	470	0	567	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
